 平成２２年４月１日から平成２３年３月３１日までの分 ,,,,,,,,,,,,
 入札日 , 執行課名 , 事業担当課名 ,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格, 最低制限価格若しくは調査基準価格 , 落札価格 ,応札業者数,入札形式
20100922,伊都建設部,道路保全課,国道４８０号（高野谷橋外１橋）橋りょう補修工事　　　　　　　　　　　　　　　　　,伊都郡　かつらぎ町　,花園北寺　　　　　　,地内　　　　　　　　,奈和建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 2,826,600 "," 2,334,721 "," 2,380,350 ",4,一般競争入札
20100922,伊都建設部,河川課,桧谷川　高速道路関連河川改修外合併工事　　　　　　　　　　　　　　　　　　　　　,伊都郡　かつらぎ町　,大薮　　　　　　　　,地内　　　　　　　　,（有）丹生建設工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,900,500 "," 1,691,139 "," 1,697,850 ",9,一般競争入札
20100922,伊都建設部,河川課,隅田川　河川修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,橋本市　　　　　　　,隅田町　垂井　　　　,地内　　　　　　　　,笠本設備　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 3,130,050 "," 2,800,142 "," 2,826,600 ",8,一般競争入札
20100922,伊都建設部,下水道課,紀の川流域下水道（伊都処理区）伊都浄化センター場内維持管理工事　　　　　　　　　,伊都郡　かつらぎ町　,窪　　　　　　　　　,外地内　　　　　　　,（有）丹生建設工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 3,278,100 "," 2,915,054 "," 2,917,950 ",10,一般競争入札
20100922,西牟婁建設部,道路建設課,静川請川線小規模改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,本宮町静川　　　　　,地内　　　　　　　　,（株）三崎舗道　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 3,313,800 "," 2,738,366 "," 2,908,500 ",11,一般競争入札
20100922,西牟婁建設部,道路建設課,芳養清川線道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,中芳養　　　　　　　,地内　　　　　　　　,シオジ塗装　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,265,250 "," 1,051,047 "," 1,053,822 ",15,一般競争入札
20100922,西牟婁建設部,道路建設課,芳養清川線道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,中芳養　　　　　　　,地内　　　　　　　　,（株）目良組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,516,200 "," 1,275,781 "," 1,291,500 ",7,一般競争入札
20100922,西牟婁建設部,道路建設課,芳養清川線道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,中芳養　　　　　　　,地内　　　　　　　　,井谷建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 762,300 "," 633,525 "," 644,700 ",6,一般競争入札
20100922,西牟婁建設部,道路保全課,国道３１１号外道路維持修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　上富田町　,生馬　　　　　　　　,外地内　　　　　　　,（株）キンキ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 2,055,900 "," 1,713,964 "," 1,727,250 ",13,一般競争入札
20100922,東牟婁串本建設部,砂防課,重ノ谷川指定砂防工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,伊串　　　　　　　　,地内　　　　　　　　,企画ＳＨＩＭＡＭＯＴＯ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 4,427,850 "," 3,666,432 "," 3,679,200 ",5,一般競争入札
20100922,東牟婁新宮建設部,道路建設課,国道１６９号小規模改良設計業務　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　北山村　　,下尾井～小森　　　　,地内　　　　　　　　,パシフィックコンサルタンツ（株）和歌山事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 2,425,500 "," 1,882,519 "," 1,906,800 ",11,一般競争入札
20100922,東牟婁新宮建設部,砂防課,志古２地区急傾斜地崩壊対策緊急整備工事　　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,熊野川町日足　　　　,地内　　　　　　　　,中上産業（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 4,375,350 "," 3,610,158 "," 3,617,250 ",15,一般競争入札
20100922,東牟婁新宮建設部,砂防課,内ノ井４地区急傾斜地崩壊対策緊急整備工事　　　　　　　　　　　　　　　　　　　　,新宮市　　　　　　　,熊野川町西敷屋　　　,地内　　　　　　　　,（株）松原組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 4,355,400 "," 3,589,284 "," 3,596,250 ",30,一般競争入札
20100921,建築住宅課,建築住宅課,県営住宅テレビ共同受信設備改修その３工事　　　　　　　　　　　　　　　　　　　　,海草郡　紀美野町　　,　　　　　　　　　　,地内　　　　　　　　,中谷電気工事（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,893,150 "," 1,611,472 "," 1,628,550 ",5,一般競争入札
20100921,公共建築課,建築住宅課,今福第二団地建替（３期）集会場建築工事　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,今福三丁目　　　　　,地内　　　　　　　　,アサカワリフォーム（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 29,557,500 "," 25,943,232 "," 26,019,000 ",14,一般競争入札
20100921,公共建築課,建築住宅課,今福第二団地建替（３期）集会場設備工事　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,今福三丁目　　　　　,地内　　　　　　　　,（株）中山建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 8,099,700 "," 7,122,767 "," 7,211,400 ",6,一般競争入札
20100921,公共建築課,公共建築課,紀北青少年の家プール塗装他工事　　　　　　　　　　　　　　　　　　　　　　　　　,伊都郡　かつらぎ町　,中飯降　　　　　　　,地内　　　　　　　　,アサカワリフォーム（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 8,033,550 "," 7,157,455 "," 7,182,000 ",9,一般競争入札
20100921,公共建築課,公共建築課,県立和歌山すみれホーム管理棟防水改修工事　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,和歌浦東三丁目　　　,地内　　　　　　　　,明和工材（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 3,043,950 "," 2,712,805 "," 2,724,750 ",12,一般競争入札
20100921,海草建設部,道路建設課,海南金屋線道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,重根　　　　　　　　,地内　　　　　　　　,（株）丸山組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 36,439,200 "," 31,387,434 "," 31,510,500 ",17,一般競争入札（総合評価）
20100921,海草建設部,河川課,土入川交付金工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,湊　　　　　　　　　,地内　　　　　　　　,（株）淺川組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 96,516,000 "," 84,732,039 "," 84,987,000 ",8,一般競争入札（総合評価）
20100921,那賀建設部,道路建設課,西川原粉河線地方特定道路整備発注者支援業務　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,粉河　　　　　　　　,外地内　　　　　　　,（株）データ技研　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 6,153,000 "," 5,155,948 "," 5,176,500 ",7,一般競争入札
