入札日,執行課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,指名業者数,入札形式
,有田建設部,箕島漁港整備( 広域）工事,有田市,宮崎町,地先,福田組,"16,716,000","14,208,600","16,380,000",6,指名競争入札
,有田建設部,箕島漁港整備（広域）工事,有田市,宮崎町,地先,福田組,"18,042,150","14,068,950","17,745,000",20,指名競争入札
,有田建設部,有田川( 宮前川）堤防改修工事,有田市,宮原町　新町,地内,阪本建設,"1,976,100",0,"1,953,000",18,指名競争入札
,有田建設部,有田川広域基幹河川改修工事,有田郡　吉備町,上中島,地内,中尾組,"10,316,250","8,001,000","9,901,500",16,指名競争入札
,有田建設部,湯浅広港港湾海岸補修工事,有田郡　湯浅町,湯浅,地内,（株）住軽日軽エンジニアリング大阪支店,"9,718,800","8,260,980","9,030,000",11,指名競争入札
,有田建設部,湯浅広港港湾海岸補修工事,有田郡　湯浅町,湯浅,地内,竹島鉄工建設（株）,"7,500,150","5,470,500","7,087,500",10,指名競争入札
,東牟婁新宮建設部,国道１６８号外道路維持修繕工事,新宮市,熊野川町志古,外地内,峯園建設,"1,512,000",0,"1,438,500",16,指名競争入札
,東牟婁新宮建設部,国道１６８号（三津野橋その３）橋りよう補修工事,新宮市,熊野川町日足,地内,（株）シンヤ,"7,320,600","5,628,000","7,192,500",14,指名競争入札
,東牟婁新宮建設部,国道１６８号（高倉橋）橋りよう補修工事,新宮市,相賀外,地内,（有）平石工務店,"1,538,250",0,"1,491,000",16,指名競争入札
,東牟婁新宮建設部,国道１６８号（田長橋その３）橋りよう補修工事,新宮市,熊野川町田長,地内,熊野川開発,"7,177,800","5,517,750","7,024,500",14,指名競争入札
,東牟婁新宮建設部,国道１６８号（猪岩橋その４）橋りよう補修工事,新宮市,熊野川町田長,地内,三浦建設,"13,833,750","10,308,900","13,539,750",15,指名競争入札
,東牟婁新宮建設部,那智勝浦本宮線道路改良工事,東牟婁郡　那智勝浦町,長井,地内,（株）丸濱組,"6,243,300","4,852,050","6,090,000",7,指名競争入札
,東牟婁新宮建設部,宇久井港（港整備交付金）測量業務,東牟婁郡　那智勝浦町,宇久井,地内,紀南測量設計事務所,"1,012,200",0,"976,500",11,指名競争入札
,東牟婁新宮建設部,有田漁港整備（広域）工事,東牟婁郡　串本町,有田,地先,（株）小森組,"19,327,350","15,036,000","18,900,000",8,指名競争入札
,東牟婁新宮建設部,赤木川外災害調査業務,新宮市,熊野川町日足,外地内,キオ測量,"2,192,400",0,"2,121,000",11,指名競争入札
,東牟婁新宮建設部,宇久井港( 港整備交付金) 設計業務,東牟婁郡　那智勝浦町,宇久井,地内,（株）日本港湾コンサルタント関西支社和歌山事務所,"9,019,500",0,"8,085,000",11,指名競争入札
20050922,海草建設部,七瀬川外河川修繕工事,和歌山市,宇田森外,地内,（有）栄起創建,"4,956,000","3,400,950","3,400,950",19,指名競争入札
,海草建設部,和歌山野上線小規模道路改良工事,和歌山市,黒岩,地内,住金和歌山ゼネラル（株）,"41,657,700","30,799,650","30,799,650",21,指名競争入札
,海草建設部,三田三葛線道路改良調査業務,和歌山市,坂田,地内,（有）グランパ補償研究所,"2,184,000",0,"2,037,000",15,指名競争入札
,海草建設部,小豆島船所線地方特定道路整備工事,和歌山市,,地内,（株）高橋組,"37,942,800","27,875,400","27,875,400",21,指名競争入札
,海草建設部,伊太祁曽地区特殊急傾斜地崩壊対策工事,和歌山市,伊太祁曽,地内,（有）栄起創建,"4,915,050","3,334,800","3,334,800",19,指名競争入札
,海草建設部,井ノ口秋月線道路改良測量業務,和歌山市,栗栖,地内,ワコウコンサルタント（株）,"3,229,800",0,"3,055,500",15,指名競争入札
,海草建設部,松島本渡線街路整備測量設計業務,和歌山市,神前,地内,ワコウコンサルタント（株）,"3,852,450",0,"3,643,500",15,指名競争入札
,海草建設部,井ノ口秋月線外舗装補修工事,和歌山市,岩橋外,地内,（有）和西建設,"4,160,100","2,947,350","2,947,350",14,指名競争入札
,海草建設部,和歌山野上線道路維持修繕工事,和歌山市,伊太祁曽,地内,（株）平成建機,"2,286,900",0,"1,555,050",17,指名競争入札
,海草建設部,新和歌浦梅原線（北島橋）地方道路交付金工事,和歌山市,北島,地内,真和建鉄（株）,"11,736,900","8,942,850","11,025,000",9,指名競争入札
,海草建設部,和歌山海南線沿道環境改善外合併工事,和歌山市,三葛,地内,（株）杖村舗装建設,"22,152,900","16,772,700","16,772,700",14,指名競争入札
,海草建設部,和歌山橋本線地方道路交付金工事,和歌山市,森小手穂,地内,（株）加藤建設,"19,594,050","14,580,300","14,580,300",18,指名競争入札
,海草建設部,西脇山口線（坂田）道路改良外合併工事,和歌山市,本脇,地内,（株）中島興業,"17,447,850","12,714,450","16,789,500",10,指名競争入札
,那賀建設部,春日川総合流域防災工事,那賀郡　打田町,東国分,地内,小笠原建設,"1,033,200",0,"987,000",15,指名競争入札
,那賀建設部,西川原粉河線道路改良工事,那賀郡　粉河町,粉河,地内,（株）木下建設,"16,288,650","12,404,700","15,466,500",16,指名競争入札
,那賀建設部,西川原粉河線道路改良工事,那賀郡　粉河町,粉河,地内,（株）大長建設,"10,335,150","7,870,800","9,765,000",15,指名競争入札
,那賀建設部,西川原粉河線道路改良工事,那賀郡　粉河町,猪垣,地内,（有）中井進建設,"18,172,350","13,844,250","17,262,000",16,指名競争入札
,那賀建設部,住吉川住宅市街地河川整備橋梁設計業務,那賀郡　岩出町,中島,地内,玉野総合コンサルタント（株）和歌山事務所,"16,469,250",0,"15,225,000",15,指名競争入札
,那賀建設部,泉佐野岩出線道路改良工事,那賀郡　岩出町,根来,地内,（株）河井組,"11,590,950","8,518,650","11,004,000",15,指名競争入札
,那賀建設部,垣内貴志川線小規模道路改良外合併工事,那賀郡　桃山町,野田原,外地内,小勝組,"15,012,900","11,099,550","14,374,500",16,指名競争入札
,那賀建設部,粉河加太線外道路環境整備外合併工事,那賀郡　打田町,池田新,地内,山下紀北ブロック（株）,"2,040,150",0,"1,953,000",15,指名競争入札
,那賀建設部,国道４８０号道路環境整備工事,那賀郡　那賀町,名手上,地内,（有）静川建設,"1,877,400",0,"1,816,500",14,指名競争入札
,那賀建設部,国道４２４号（竹房橋）橋りょう震災対策外合併工事,那賀郡　打田町,竹房,地内,（株）板橋製作所,"41,536,950","32,702,250","38,955,000",9,指名競争入札
,那賀建設部,小豆島岩出線道路環境整備外合併工事,那賀郡　岩出町,高瀬,地内,（株）角野組,"6,359,850","4,302,900","6,037,500",9,指名競争入札
,那賀建設部,和歌山橋本線道路環境整備外合併工事,那賀郡　那賀町,西脇,地内,久保建設,"1,230,600",0,"1,192,800",15,指名競争入札
,那賀建設部,岩出野上線道路環境整備外合併工事,那賀郡　貴志川町,丸栖,地内,貴和工業,"2,347,800",0,"2,205,000",14,指名競争入札
,那賀建設部,粉河加太線地方特定道路整備工事,那賀郡　岩出町,山,地内,（株）初島組,"4,414,200","3,412,500","4,168,500",8,指名競争入札
,那賀建設部,泉佐野岩出線道路改良工事,那賀郡　岩出町,押川,地内,安居組,"19,644,450","15,261,750","18,658,500",16,指名競争入札
,伊都建設部,土砂災害情報処理装置　改造業務,橋本市,市脇,地内,日本無線（株）関西支社,"1,461,600",0,"1,365,000",5,指名競争入札
,伊都建設部,既設雨量局無線化工事,伊都郡　高野町,上筒香,外地内,日本無線（株）関西支社,"4,816,350","3,853,080","4,567,500",5,指名競争入札
,伊都建設部,国道３７１号　特殊改良二種工事,橋本市,北宿,地内,奈和建設（株）,"51,270,450","39,076,800","50,610,000",14,指名競争入札
,伊都建設部,九重名倉線　小規模道路改良工事,伊都郡　高野口町,上中,地内,谷口工業,"4,066,650","2,921,100","3,349,500",15,指名競争入札
,伊都建設部,高野口野上線　道路改良工事,伊都郡　かつらぎ町,御所,地内,オリエンタル建設（株）和歌山営業所,"125,730,150","97,259,400","117,600,000",12,指名競争入札
,伊都建設部,土木防災情報システム改造業務,橋本市,市脇,地内,（株）日立製作所関西支社,"1,329,300",0,"1,239,000",5,指名競争入札
,伊都建設部,国道３７１号　道路改築工事,橋本市,小原田,地内,（株）窪田建設,"13,182,750","10,767,750","12,915,000",9,指名競争入札
,伊都建設部,国道３７１号　舗装補修工事,伊都郡　かつらぎ町,花園久木,外地内,（株）杖村舗装建設,"13,599,600","9,540,300","13,198,500",9,指名競争入札
,伊都建設部,国道３７１号　道路維持修繕　測量業務,伊都郡　高野町,大滝,地内,（株）清和エンジニア,"299,250",0,"278,250",15,指名競争入札
,伊都建設部,国道３７１号　道路災害防除工事,伊都郡　かつらぎ町,花園久木,地内,奈和建設（株）,"31,720,500","22,372,350","30,765,000",13,指名競争入札
,伊都建設部,国道３７１号　舗装補修工事,伊都郡　かつらぎ町,花園中南,外地内,（株）杖村舗装建設,"11,056,500","7,693,350","10,731,000",9,指名競争入札
,伊都建設部,国道３７１号　交通安全施設等整備工事,伊都郡　高野町,大滝,外地内,カメイ建設（株）,"3,864,000","2,608,200","3,076,500",11,指名競争入札
,日高建設部,日高港港湾改良工事,日高郡　美浜町,浜ノ瀬,地先,出口組,"71,796,900","56,844,900","70,980,000",8,指名競争入札
,日高建設部,美浜海岸　海岸環境整備（外）合併工事,日高郡　美浜町,和田,地内,中西建設,"4,707,150","3,476,550","3,476,550",16,指名競争入札
,日高建設部,日高港県単港湾改良工事,日高郡　美浜町,浜ノ瀬,地内,ワシン建設（株）,"3,740,100","2,983,050","3,675,000",10,指名競争入札
,日高建設部,日高港港湾環境整備工事,日高郡　美浜町,浜ノ瀬,地内,（株）小池組,"25,386,900","20,100,150","21,840,000",18,指名競争入札
,日高建設部,南部川河川修繕（外）合併工事,日高郡　みなべ町,西本庄,地内,（株）畦地組,"9,993,900","6,900,600","9,786,000",17,指名競争入札
,日高建設部,御坊美山線道路調査測量設計業務,御坊市,藤田町　藤井,地内,（有）岡本土木技術,"2,209,200",0,"2,079,000",18,指名競争入札
,日高建設部,石の谷川通常砂防工事,日高郡　日高川町,三佐,地内,（株）芝崎組,"9,744,000","7,194,600","9,439,500",14,指名競争入札
,日高建設部,国道４２５号特殊改良一種工事,日高郡　印南町,印南原,地内,（有）ダイケン,"11,522,700","8,774,850","8,774,850",19,指名競争入札
,日高建設部,滝切目停車場線小規模道路改良測量業務,日高郡　みなべ町,高野,地内,（有）佐々木測量設計地所,"2,633,400",0,"2,478,000",13,指名競争入札
,日高建設部,御坊美山線道路改良橋梁詳細設計業務,日高郡　日高川町,船津,地内,（株）間瀬コンサルタント和歌山営業所,"19,748,400",0,"18,742,500",15,指名競争入札
,日高建設部,江川小松原線道路改良工事,日高郡　日高川町,入野,地内,堀建設（株）,"7,933,800","5,915,700","7,644,000",11,指名競争入札
,日高建設部,三津ノ川地区特殊急傾斜地崩壊対策工事,日高郡　日高川町,山野,地内,（有）昭和建設,"2,784,600","1,906,800","2,730,000",15,指名競争入札
,日高建設部,古垣内地区急傾斜地崩壊対策工事,日高郡　みなべ町,東神野川,地内,（有）西電,"4,480,350","3,206,700","4,389,000",19,指名競争入札
,日高建設部,中切レ地区急傾斜地崩壊対策測量設計業務,日高郡　日高川町,熊野川,地内,（株）日高測地,"435,750",0,"409,500",11,指名競争入札
,日高建設部,伊佐ノ川地区特殊急傾斜地崩壊対策緊急整備測量設計業務,日高郡　日高川町,高津尾,地内,（有）日廣技研,"371,700",0,"346,500",11,指名競争入札
,日高建設部,石の谷川通常砂防設計業務,日高郡　日高川町,三佐,地内,（株）日進測量設計事務所,"2,450,700",0,"2,310,000",11,指名競争入札
,日高建設部,国道４２４号交通安全施設等整備工事,日高郡　みなべ町,西本庄,地内,（株）園出工務店,"5,466,300","4,057,200","5,355,000",17,指名競争入札
