 平成２１年４月１日から平成２２年３月３１日までの分 ,,,,,,,,,,,,,,,,
 入札日 , 執行課名 , 事業担当課名 ,工事名, 工事場所１市区町村 , 工事場所１地名１ , 工事場所１地名２ ,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数,入札形式,,,,
20090826,海草建設部,道路建設課,海南金屋線地方特定道路整備現場技術業務　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,別所　　　　　　　　,～扱沢地内　　　　　,（株）南紀航測センター　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 6,982,500 "," 5,000,168 "," 6,825,000 ",12,条件付一般競争入札,,,,
20090826,海草建設部,道路建設課,野上清水線地方特定道路整備現場技術業務　　　　　　　　　　　　　　　　　　　　　,海草郡　紀美野町　　,中田　　　　　　　　,外地内　　　　　　　,（株）石井コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 6,982,500 "," 4,926,852 "," 6,804,000 ",12,条件付一般競争入札,,,,
20090826,海草建設部,道路保全課,国道４２４号外交通安全施設等整備現場技術業務　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,下津野　　　　　　　,外地内　　　　　　　,西畑測量設計（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 6,982,500 "," 5,009,943 "," 6,825,000 ",12,条件付一般競争入札,,,,
20090826,海草建設部,砂防課,ケンギョウ谷川通常砂防設計業務　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,下津町興　　　　　　,地内　　　　　　　　,和歌山航測（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 5,208,000 "," 3,649,245 "," 3,652,891 ",23,条件付一般競争入札,,,,
20090826,海草建設部,砂防課,ケンギョウ谷川通常砂防調査業務　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,下津町興　　　　　　,地内　　　　　　　　,（株）武田基礎調査　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 2,845,500 "," 1,999,817 "," 2,003,801 ",17,条件付一般競争入札,,,,
20090826,那賀建設部,道路建設課,横谷工区付帯道路測量業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,横谷　　　　　　　　,地内　　　　　　　　,（株）エヌエス　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,995,000 "," 1,418,844 "," 1,848,000 ",11,条件付一般競争入札,,,,
20090826,那賀建設部,道路建設課,横谷工区付帯道路設計業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,横谷　　　　　　　　,地内　　　　　　　　,（株）近畿コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 3,874,500 "," 2,769,105 "," 2,782,665 ",21,条件付一般競争入札,,,,
20090826,那賀建設部,道路建設課,横谷工区道路及び法面工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,横谷　　　　　　　　,地内　　　　　　　　,小田建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 96,789,000 "," 81,639,356 "," 81,721,500 ",12,条件付一般競争入札（総合評価）,,,,
20090826,那賀建設部,道路建設課,横谷３号橋橋梁下部（その１）工事　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,横谷　　　　　　　　,地内　　　　　　　　,湯峯建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 43,963,500 "," 37,060,620 "," 37,151,100 ",13,条件付一般競争入札（総合評価）,,,,
20090826,那賀建設部,道路建設課,横谷３号橋橋梁下部（その２）工事　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,横谷　　　　　　　　,地内　　　　　　　　,（株）原組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 95,760,000 "," 79,853,435 "," 80,535,000 ",20,条件付一般競争入札（総合評価）,,,,
20090826,西牟婁建設部,道路建設課,元町新庄線外１線道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,南新町～湊　　　　　,地内　　　　　　　　,（株）キンキ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 2,035,950 "," 1,611,225 "," 1,625,400 ",14,条件付一般競争入札,,,,
20090826,西牟婁建設部,道路建設課,平瀬上三栖線小規模道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,上三栖　　　　　　　,地内　　　　　　　　,（株）中井組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 2,221,800 "," 1,780,846 "," 2,037,000 ",14,条件付一般競争入札,,,,
20090826,西牟婁建設部,河川課,出井川河川修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,新庄町　　　　　　　,地内　　　　　　　　,三十三土木　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,578,150 "," 1,298,875 "," 1,299,375 ",13,条件付一般競争入札,,,,
20090826,西牟婁建設部,港湾整備課,白浜海岸津波・高潮危機管理対策緊急工事　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,白浜　　　　　　　　,地内　　　　　　　　,（株）斉藤鐵工所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 3,336,900 "," 2,749,723 "," 2,866,500 ",2,条件付一般競争入札,,,,
20090826,東牟婁新宮建設部,道路保全課,那智山勝浦線交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　那智勝浦町,浜ノ宮　　　　　　　,地内　　　　　　　　,（株）コスモライン　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 2,754,150 "," 2,274,213 "," 2,280,600 ",16,条件付一般競争入札,,,,
20090825,海草建設部,道路建設課,粉河加太線地方特定道路整備現場技術業務　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,宇田森～弘西　　　　,地内　　　　　　　　,（株）近代技研　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 7,077,000 "," 4,998,485 "," 6,930,000 ",13,条件付一般競争入札,,,,
20090825,海草建設部,道路建設課,小豆島船所線地方特定道路整備現場技術業務　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,田屋～六十谷　　　　,地内　　　　　　　　,和歌山航測（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 7,077,000 "," 5,052,978 "," 6,930,000 ",13,条件付一般競争入札,,,,
20090825,海草建設部,道路建設課,引尾下津線地方特定道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,下津町市坪　　　　　,外地内　　　　　　　,（株）下九組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 5,229,000 "," 4,314,114 "," 4,977,000 ",6,条件付一般競争入札,,,,
20090825,海草建設部,道路保全課,国道３７０号道路災害防除工事　　　　　　　　　　　　　　　　　　　　　　　　　　,海草郡　紀美野町　　,中　　　　　　　　　,外地内　　　　　　　,（株）タニガキ建工　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 12,849,900 "," 10,463,913 "," 10,468,500 ",4,条件付一般競争入札,,,,
20090825,海草建設部,道路保全課,海南金屋線舗装補修工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,井田　　　　　　　　,外地内　　　　　　　,（株）杖村舗装建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 9,896,250 "," 7,941,158 "," 8,028,300 ",16,条件付一般競争入札,,,,
20090825,海草建設部,河川課,和歌川（水軒川）河川環境整備現場技術業務　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,西浜外　　　　　　　,地内　　　　　　　　,和建技術（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 7,077,000 "," 5,097,563 "," 6,930,000 ",14,条件付一般競争入札,,,,
20090825,海草建設部,河川課,和歌川（水軒川）河川環境整備現場技術業務　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,西浜外　　　　　　　,地内　　　　　　　　,ワコウコンサルタント（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 7,077,000 "," 5,062,885 "," 6,930,000 ",14,条件付一般競争入札,,,,
