入札日,執行課名,事業担当課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数等,入札形式
20080904,西牟婁建設部,道路建設課,静川請川線小規模道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,本宮町上大野　　　　,地内　　　　　　　　,（株）三崎舗道　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,16450350,13019567,14805000,17,条件付一般競争入札
20080904,西牟婁建設部,道路建設課,日置川大塔線地方特定道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,田野井外　　　　　　,地内　　　　　　　　,淺川道路（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,19384050,15311315,16380000,17,条件付一般競争入札
20080904,西牟婁建設部,道路建設課,国道３７１号小規模道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,中辺路町石船　　　　,地内　　　　　　　　,（株）目良組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6419700,5066014,5722500,17,条件付一般競争入札
20080904,西牟婁建設部,道路建設課,市鹿野鮎川線半島振興道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,赤木　　　　　　　　,地内　　　　　　　　,（株）第一電工　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,29237250,24735645,25181100,27,条件付一般競争入札
20080904,西牟婁建設部,道路建設課,白浜温泉線（仮称新富田橋）道路改良調査業務　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,富田　　　　　　　　,地内　　　　　　　　,サンコーコンサルタント（株）和歌山営業所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,7528500,5380618,5402250,21,条件付一般競争入札
20080904,西牟婁建設部,道路建設課,国道４２５号小規模道路改良外合併工事　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,龍神村福井　　　　　,地内　　　　　　　　,平幸産業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6342000,5119017,5134395,8,条件付一般競争入札
20080904,東牟婁串本建設部,道路建設課,古座川熊野川線小規模道路改良測量設計業務　　　　　　　　　　　　　　　　　　　　,東牟婁郡　古座川町　,下露　　　　　　　　,地内　　　　　　　　,（株）センダイ工部コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2394000,1714343,1718850,36,条件付一般競争入札
20080904,東牟婁串本建設部,河川課,周参見川堤防改修工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　すさみ町　,周参見　　　　　　　,地内　　　　　　　　,（株）関本工務店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,13050450,10201430,10383450,7,条件付一般競争入札
20080904,東牟婁串本建設部,港湾整備課,下田原漁港整備（地域）外合併工事　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,田原　　　　　　　　,地先　　　　　　　　,松栄建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6674850,5546671,5592300,23,条件付一般競争入札
20080904,東牟婁新宮建設部,道路建設課,国道１６８号（仮称　新越路トンネル）道路改築工事　　　　　　　　　　　　　　　　,新宮市　　　　　　　,五新～南檜杖　　　　,地内　　　　　　　　,（株）海邊組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,55503000,46402177,52710000,2,条件付一般競争入札（総合評価）
20080903,海草建設部,河川課,加茂川河川修繕外合併工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,下津町引尾　　　　　,地内　　　　　　　　,（有）前北工務店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3610950,2801904,3486000,3,条件付一般競争入札
20080903,那賀建設部,道路保全課,上鞆渕那賀線（麻生津大橋）地域自立活性化交付金外合併工事　　　　　　　　　　　　,紀の川市　　　　　　,北涌　　　　　　　　,地内　　　　　　　　,（有）西原塗装工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,20825700,16361207,16414650,10,条件付一般競争入札
20080903,那賀建設部,河川課,木積川河川災害復旧工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,西三谷　　　　　　　,地内　　　　　　　　,紀ノ国建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,6054300,4723786,5131350,8,条件付一般競争入札
20080903,那賀建設部,河川課,国道４２４号道路災害復旧工事　　　　　　　　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,桃山町調月　　　　　,地内　　　　　　　　,浜野組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,23622900,18965781,21525000,17,条件付一般競争入札
20080903,西牟婁建設部,道路建設課,芳養清川線半島振興道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,上芳養　　　　　　　,地内　　　　　　　　,（株）中井組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2507400,1989962,2352000,16,条件付一般競争入札
20080903,西牟婁建設部,道路建設課,国道３１１号小規模道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,本宮町下湯川　　　　,地内　　　　　　　　,（株）三崎舗道　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3415650,2668420,3066000,19,条件付一般競争入札
